ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
1638393267111004,123316887684644,"Marine Le Pen",2024-11-16,2024-11-16,,"Rassemblement National","MOBILISEZ-VOUS ➡️ https://rassemblementnational.fr/petition/defendez-la-democratie-soutenez-marine?utm_source=SiteRN&utm_medium=SiteRN_petition_soutenezmarine&utm_campaign=SiteRN_petition_soutenezmarine 

À travers la pétition qui a été mise en place, nous avons voulu permettre aux Français d'exprimer leur indignation, de la manière la plus pacifique qui soit.

Cette indignation, elle va au-delà de notre propre parti et de notre propre camp politique.","À travers la pétition qui a été mise en place, nous avons voulu permettre aux Français d'exprimer leur indignation.",rassemblementnational.fr,,"lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",EUR,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.007586},{""age"":""18-24"",""gender"":""male"",""percentage"":0.021379},{""age"":""25-34"",""gender"":""female"",""percentage"":0.024138},{""age"":""25-34"",""gender"":""male"",""percentage"":0.092414},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002759},{""age"":""35-44"",""gender"":""female"",""percentage"":0.044828},{""age"":""35-44"",""gender"":""male"",""percentage"":0.131724},{""age"":""45-54"",""gender"":""female"",""percentage"":0.067586},{""age"":""45-54"",""gender"":""male"",""percentage"":0.153103},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001379},{""age"":""55-64"",""gender"":""female"",""percentage"":0.085517},{""age"":""55-64"",""gender"":""male"",""percentage"":0.142759},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002759},{""age"":""65+"",""gender"":""female"",""percentage"":0.111724},{""age"":""65+"",""gender"":""male"",""percentage"":0.108966},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001379}","{""region"":""Alsace"",""percentage"":0.034507},{""region"":""Limousin"",""percentage"":0.015183},{""region"":""Rh\u00f4ne-Alpes"",""percentage"":0.068323},{""region"":""Provence-Alpes-C\u00f4te d'Azur"",""percentage"":0.10559},{""region"":""Poitou-Charentes"",""percentage"":0.023464},{""region"":""Picardie"",""percentage"":0.05038},{""region"":""Pays de la Loire"",""percentage"":0.037267},{""region"":""Nord-Pas-de-Calais"",""percentage"":0.133885},{""region"":""Midi-Pyr\u00e9n\u00e9es"",""percentage"":0.034507},{""region"":""Lorraine"",""percentage"":0.05383},{""region"":""Languedoc-Roussillon"",""percentage"":0.05521},{""region"":""Aquitaine"",""percentage"":0.05245},{""region"":""Haute-Normandie"",""percentage"":0.028295},{""region"":""Franche-Comt\u00e9"",""percentage"":0.025535},{""region"":""Corse"",""percentage"":0.011732},{""region"":""Champagne-Ardenne"",""percentage"":0.031056},{""region"":""Centre"",""percentage"":0.035887},{""region"":""Bretagne"",""percentage"":0.029676},{""region"":""Bourgogne"",""percentage"":0.026225},{""region"":""Basse-Normandie"",""percentage"":0.035887},{""region"":""Auvergne"",""percentage"":0.014493},{""region"":""\u00cele-de-France"",""percentage"":0.096618}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",fr
541227652128778,123316887684644,"Marine Le Pen",2024-11-16,2024-11-16,,"Rassemblement National","MOBILISEZ-VOUS ➡️ https://rassemblementnational.fr/petition/defendez-la-democratie-soutenez-marine?utm_source=SiteRN&utm_medium=SiteRN_petition_soutenezmarine&utm_campaign=SiteRN_petition_soutenezmarine 

À travers la pétition qui a été mise en place, nous avons voulu permettre aux Français d'exprimer leur indignation, de la manière la plus pacifique qui soit.

Cette indignation, elle va au-delà de notre propre parti et de notre propre camp politique.","À travers la pétition qui a été mise en place, nous avons voulu permettre aux Français d'exprimer leur indignation.",rassemblementnational.fr,,"lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",EUR,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.002144},{""age"":""18-24"",""gender"":""male"",""percentage"":0.013934},{""age"":""25-34"",""gender"":""female"",""percentage"":0.010718},{""age"":""25-34"",""gender"":""male"",""percentage"":0.056806},{""age"":""35-44"",""gender"":""female"",""percentage"":0.022508},{""age"":""35-44"",""gender"":""male"",""percentage"":0.12433},{""age"":""45-54"",""gender"":""female"",""percentage"":0.020364},{""age"":""45-54"",""gender"":""male"",""percentage"":0.168274},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001072},{""age"":""55-64"",""gender"":""female"",""percentage"":0.097535},{""age"":""55-64"",""gender"":""male"",""percentage"":0.20686},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.004287},{""age"":""65+"",""gender"":""female"",""percentage"":0.118971},{""age"":""65+"",""gender"":""male"",""percentage"":0.151125},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001072}","{""region"":""Alsace"",""percentage"":0.0397},{""region"":""Limousin"",""percentage"":0.01073},{""region"":""Rh\u00f4ne-Alpes"",""percentage"":0.071888},{""region"":""Provence-Alpes-C\u00f4te d'Azur"",""percentage"":0.097639},{""region"":""Poitou-Charentes"",""percentage"":0.030043},{""region"":""Picardie"",""percentage"":0.049356},{""region"":""Pays de la Loire"",""percentage"":0.037554},{""region"":""Nord-Pas-de-Calais"",""percentage"":0.116953},{""region"":""Midi-Pyr\u00e9n\u00e9es"",""percentage"":0.031116},{""region"":""Lorraine"",""percentage"":0.059013},{""region"":""Languedoc-Roussillon"",""percentage"":0.061159},{""region"":""Aquitaine"",""percentage"":0.038627},{""region"":""Haute-Normandie"",""percentage"":0.041845},{""region"":""Franche-Comt\u00e9"",""percentage"":0.024678},{""region"":""Corse"",""percentage"":0.011803},{""region"":""Champagne-Ardenne"",""percentage"":0.031116},{""region"":""Centre"",""percentage"":0.036481},{""region"":""Bretagne"",""percentage"":0.032189},{""region"":""Bourgogne"",""percentage"":0.033262},{""region"":""Basse-Normandie"",""percentage"":0.021459},{""region"":""Auvergne"",""percentage"":0.017167},{""region"":""\u00cele-de-France"",""percentage"":0.106223}","facebook,instagram","lower_bound: 5001, upper_bound: 10000",fr
1832655227140431,21254500749,"Rassemblement National",2024-11-16,2024-11-16,,"Rassemblement National","🔴 Le parquet veut orchestrer la mort politique de Marine Le Pen !

Aucun démocrate ne peut accepter qu’en 2027, la favorite des sondages, porte-voix de millions de Français, soit empêchée de se présenter !

#JeSoutiensMarine ▶️ Déjà +200 000 signatures ! Signez : https://rassemblementnational.fr/petition/defendez-la-democratie-soutenez-marine",,rassemblementnational.fr,,"lower_bound: 7000, upper_bound: 7999","lower_bound: 0, upper_bound: 99",EUR,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.001364},{""age"":""45-54"",""gender"":""male"",""percentage"":0.136526},{""age"":""65+"",""gender"":""male"",""percentage"":0.193114},{""age"":""65+"",""gender"":""female"",""percentage"":0.153059},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001875},{""age"":""55-64"",""gender"":""male"",""percentage"":0.251918},{""age"":""55-64"",""gender"":""female"",""percentage"":0.090506},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001023},{""age"":""45-54"",""gender"":""female"",""percentage"":0.033748},{""age"":""18-24"",""gender"":""male"",""percentage"":0.00392},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000341},{""age"":""35-44"",""gender"":""male"",""percentage"":0.073803},{""age"":""35-44"",""gender"":""female"",""percentage"":0.011761},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000511},{""age"":""25-34"",""gender"":""male"",""percentage"":0.039714},{""age"":""25-34"",""gender"":""female"",""percentage"":0.005284},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001534}","{""region"":""Alsace"",""percentage"":0.033316},{""region"":""Limousin"",""percentage"":0.013429},{""region"":""Rh\u00f4ne-Alpes"",""percentage"":0.076662},{""region"":""Provence-Alpes-C\u00f4te d'Azur"",""percentage"":0.113038},{""region"":""Poitou-Charentes"",""percentage"":0.028727},{""region"":""Picardie"",""percentage"":0.050144},{""region"":""Pays de la Loire"",""percentage"":0.037396},{""region"":""Nord-Pas-de-Calais"",""percentage"":0.104708},{""region"":""Midi-Pyr\u00e9n\u00e9es"",""percentage"":0.036206},{""region"":""Lorraine"",""percentage"":0.047595},{""region"":""Languedoc-Roussillon"",""percentage"":0.061873},{""region"":""Aquitaine"",""percentage"":0.054394},{""region"":""Haute-Normandie"",""percentage"":0.039776},{""region"":""Franche-Comt\u00e9"",""percentage"":0.016658},{""region"":""Corse"",""percentage"":0.011049},{""region"":""Champagne-Ardenne"",""percentage"":0.031956},{""region"":""Centre"",""percentage"":0.039606},{""region"":""Bretagne"",""percentage"":0.037906},{""region"":""Bourgogne"",""percentage"":0.030257},{""region"":""Basse-Normandie"",""percentage"":0.029577},{""region"":""Auvergne"",""percentage"":0.020058},{""region"":""\u00cele-de-France"",""percentage"":0.085671}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",fr
1077766773613320,21254500749,"Rassemblement National",2024-11-16,2024-11-16,,"Rassemblement National","🔴 Le parquet veut orchestrer la mort politique de Marine Le Pen !

Aucun démocrate ne peut accepter qu’en 2027, la favorite des sondages, porte-voix de millions de Français, soit empêchée de se présenter !

#JeSoutiensMarine ▶️ Déjà +200 000 signatures ! Signez : https://rassemblementnational.fr/petition/defendez-la-democratie-soutenez-marine",,rassemblementnational.fr,,"lower_bound: 9000, upper_bound: 9999","lower_bound: 0, upper_bound: 99",EUR,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.000117},{""age"":""45-54"",""gender"":""male"",""percentage"":0.208875},{""age"":""65+"",""gender"":""male"",""percentage"":0.139211},{""age"":""65+"",""gender"":""female"",""percentage"":0.07423},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001288},{""age"":""55-64"",""gender"":""male"",""percentage"":0.258401},{""age"":""55-64"",""gender"":""female"",""percentage"":0.053155},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001171},{""age"":""45-54"",""gender"":""female"",""percentage"":0.019904},{""age"":""18-24"",""gender"":""male"",""percentage"":0.003395},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000937},{""age"":""35-44"",""gender"":""male"",""percentage"":0.159817},{""age"":""35-44"",""gender"":""female"",""percentage"":0.00843},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000351},{""age"":""25-34"",""gender"":""male"",""percentage"":0.066034},{""age"":""25-34"",""gender"":""female"",""percentage"":0.00363},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001054}","{""region"":""Alsace"",""percentage"":0.037142},{""region"":""Limousin"",""percentage"":0.016573},{""region"":""Rh\u00f4ne-Alpes"",""percentage"":0.074636},{""region"":""Provence-Alpes-C\u00f4te d'Azur"",""percentage"":0.096732},{""region"":""Poitou-Charentes"",""percentage"":0.029972},{""region"":""Picardie"",""percentage"":0.045722},{""region"":""Pays de la Loire"",""percentage"":0.040433},{""region"":""Nord-Pas-de-Calais"",""percentage"":0.103432},{""region"":""Midi-Pyr\u00e9n\u00e9es"",""percentage"":0.042666},{""region"":""Lorraine"",""percentage"":0.045134},{""region"":""Languedoc-Roussillon"",""percentage"":0.056065},{""region"":""Aquitaine"",""percentage"":0.053832},{""region"":""Haute-Normandie"",""percentage"":0.032323},{""region"":""Franche-Comt\u00e9"",""percentage"":0.01669},{""region"":""Corse"",""percentage"":0.011636},{""region"":""Champagne-Ardenne"",""percentage"":0.032087},{""region"":""Centre"",""percentage"":0.037729},{""region"":""Bretagne"",""percentage"":0.042078},{""region"":""Bourgogne"",""percentage"":0.030912},{""region"":""Basse-Normandie"",""percentage"":0.034556},{""region"":""Auvergne"",""percentage"":0.021862},{""region"":""\u00cele-de-France"",""percentage"":0.09779}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",fr
556202663818580,21254500749,"Rassemblement National",2024-11-16,2024-11-16,,"Rassemblement National","🔴 Le parquet veut orchestrer la mort politique de Marine Le Pen !

Aucun démocrate ne peut accepter qu’en 2027, la favorite des sondages, porte-voix de millions de Français, soit empêchée de se présenter !

#JeSoutiensMarine ▶️ Déjà +200 000 signatures ! Signez : https://rassemblementnational.fr/petition/defendez-la-democratie-soutenez-marine",,rassemblementnational.fr,,"lower_bound: 9000, upper_bound: 9999","lower_bound: 0, upper_bound: 99",EUR,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.000218},{""age"":""45-54"",""gender"":""male"",""percentage"":0.162938},{""age"":""65+"",""gender"":""male"",""percentage"":0.167085},{""age"":""65+"",""gender"":""female"",""percentage"":0.082833},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000655},{""age"":""55-64"",""gender"":""male"",""percentage"":0.29892},{""age"":""55-64"",""gender"":""female"",""percentage"":0.062207},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000655},{""age"":""45-54"",""gender"":""female"",""percentage"":0.013751},{""age"":""18-24"",""gender"":""male"",""percentage"":0.003929},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000546},{""age"":""35-44"",""gender"":""male"",""percentage"":0.132817},{""age"":""35-44"",""gender"":""female"",""percentage"":0.003929},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000218},{""age"":""25-34"",""gender"":""male"",""percentage"":0.066899},{""age"":""25-34"",""gender"":""female"",""percentage"":0.001419},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000982}","{""region"":""Alsace"",""percentage"":0.041636},{""region"":""Limousin"",""percentage"":0.013808},{""region"":""Rh\u00f4ne-Alpes"",""percentage"":0.057461},{""region"":""Provence-Alpes-C\u00f4te d'Azur"",""percentage"":0.108338},{""region"":""Poitou-Charentes"",""percentage"":0.029421},{""region"":""Picardie"",""percentage"":0.059904},{""region"":""Pays de la Loire"",""percentage"":0.030483},{""region"":""Nord-Pas-de-Calais"",""percentage"":0.125544},{""region"":""Midi-Pyr\u00e9n\u00e9es"",""percentage"":0.042167},{""region"":""Lorraine"",""percentage"":0.052469},{""region"":""Languedoc-Roussillon"",""percentage"":0.057993},{""region"":""Aquitaine"",""percentage"":0.051195},{""region"":""Haute-Normandie"",""percentage"":0.036431},{""region"":""Franche-Comt\u00e9"",""percentage"":0.017738},{""region"":""Corse"",""percentage"":0.020393},{""region"":""Champagne-Ardenne"",""percentage"":0.032608},{""region"":""Centre"",""percentage"":0.036644},{""region"":""Bretagne"",""percentage"":0.030271},{""region"":""Bourgogne"",""percentage"":0.029102},{""region"":""Basse-Normandie"",""percentage"":0.034519},{""region"":""Auvergne"",""percentage"":0.027828},{""region"":""\u00cele-de-France"",""percentage"":0.064047}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",fr
1484261032208235,21254500749,"Rassemblement National",2024-11-16,2024-11-16,,"Rassemblement National","🔴 Le parquet veut orchestrer la mort politique de Marine Le Pen !

Aucun démocrate ne peut accepter qu’en 2027, la favorite des sondages, porte-voix de millions de Français, soit empêchée de se présenter !

#JeSoutiensMarine ▶️ Déjà +200 000 signatures ! Signez : https://rassemblementnational.fr/petition/defendez-la-democratie-soutenez-marine",,rassemblementnational.fr,,"lower_bound: 5000, upper_bound: 5999","lower_bound: 0, upper_bound: 99",EUR,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.001816},{""age"":""45-54"",""gender"":""male"",""percentage"":0.130504},{""age"":""65+"",""gender"":""male"",""percentage"":0.166137},{""age"":""65+"",""gender"":""female"",""percentage"":0.118702},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000681},{""age"":""55-64"",""gender"":""male"",""percentage"":0.176123},{""age"":""55-64"",""gender"":""female"",""percentage"":0.072174},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001589},{""age"":""45-54"",""gender"":""female"",""percentage"":0.047208},{""age"":""18-24"",""gender"":""male"",""percentage"":0.010213},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000681},{""age"":""35-44"",""gender"":""male"",""percentage"":0.118475},{""age"":""35-44"",""gender"":""female"",""percentage"":0.03291},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000227},{""age"":""25-34"",""gender"":""male"",""percentage"":0.10236},{""age"":""25-34"",""gender"":""female"",""percentage"":0.019519},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000681}","{""region"":""Alsace"",""percentage"":0.027577},{""region"":""Limousin"",""percentage"":0.013562},{""region"":""Rh\u00f4ne-Alpes"",""percentage"":0.096519},{""region"":""Provence-Alpes-C\u00f4te d'Azur"",""percentage"":0.100362},{""region"":""Poitou-Charentes"",""percentage"":0.028481},{""region"":""Picardie"",""percentage"":0.041817},{""region"":""Pays de la Loire"",""percentage"":0.042722},{""region"":""Nord-Pas-de-Calais"",""percentage"":0.107821},{""region"":""Midi-Pyr\u00e9n\u00e9es"",""percentage"":0.035714},{""region"":""Lorraine"",""percentage"":0.050181},{""region"":""Languedoc-Roussillon"",""percentage"":0.059901},{""region"":""Aquitaine"",""percentage"":0.05764},{""region"":""Haute-Normandie"",""percentage"":0.03481},{""region"":""Franche-Comt\u00e9"",""percentage"":0.016049},{""region"":""Corse"",""percentage"":0.010172},{""region"":""Champagne-Ardenne"",""percentage"":0.028029},{""region"":""Centre"",""percentage"":0.036618},{""region"":""Bretagne"",""percentage"":0.03481},{""region"":""Bourgogne"",""percentage"":0.030741},{""region"":""Basse-Normandie"",""percentage"":0.028255},{""region"":""Auvergne"",""percentage"":0.021248},{""region"":""\u00cele-de-France"",""percentage"":0.096971}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",fr
483628564076518,21254500749,"Rassemblement National",2024-11-16,2024-11-16,,"Rassemblement National","🔴 L'outrance du parquet de Paris, sans nuance ni considération pour la vie politique, vise à faire taire Marine Le Pen !

Refusons cette ingérence qui menace la démocratie et défendons la voix de millions de Français !

#JeSoutiensMarine : signez ▶️ https://rassemblementnational.fr/petition/defendez-la-democratie-soutenez-marine",,rassemblementnational.fr,,"lower_bound: 4000, upper_bound: 4999","lower_bound: 0, upper_bound: 99",EUR,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.001743},{""age"":""45-54"",""gender"":""male"",""percentage"":0.116256},{""age"":""65+"",""gender"":""male"",""percentage"":0.119741},{""age"":""65+"",""gender"":""female"",""percentage"":0.204879},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.00224},{""age"":""55-64"",""gender"":""male"",""percentage"":0.161065},{""age"":""55-64"",""gender"":""female"",""percentage"":0.153099},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000498},{""age"":""45-54"",""gender"":""female"",""percentage"":0.05402},{""age"":""18-24"",""gender"":""male"",""percentage"":0.004979},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000996},{""age"":""35-44"",""gender"":""male"",""percentage"":0.102066},{""age"":""35-44"",""gender"":""female"",""percentage"":0.022405},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000498},{""age"":""25-34"",""gender"":""male"",""percentage"":0.043814},{""age"":""25-34"",""gender"":""female"",""percentage"":0.009211},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000249},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.00224}","{""region"":""Alsace"",""percentage"":0.034953},{""region"":""Limousin"",""percentage"":0.010659},{""region"":""Rh\u00f4ne-Alpes"",""percentage"":0.081061},{""region"":""Provence-Alpes-C\u00f4te d'Azur"",""percentage"":0.104115},{""region"":""Poitou-Charentes"",""percentage"":0.028012},{""region"":""Picardie"",""percentage"":0.052058},{""region"":""Pays de la Loire"",""percentage"":0.039167},{""region"":""Nord-Pas-de-Calais"",""percentage"":0.106594},{""region"":""Midi-Pyr\u00e9n\u00e9es"",""percentage"":0.037432},{""region"":""Lorraine"",""percentage"":0.043877},{""region"":""Languedoc-Roussillon"",""percentage"":0.05181},{""region"":""Aquitaine"",""percentage"":0.049826},{""region"":""Haute-Normandie"",""percentage"":0.030987},{""region"":""Franche-Comt\u00e9"",""percentage"":0.017848},{""region"":""Corse"",""percentage"":0.012395},{""region"":""Champagne-Ardenne"",""percentage"":0.025285},{""region"":""Centre"",""percentage"":0.040654},{""region"":""Bretagne"",""percentage"":0.03644},{""region"":""Bourgogne"",""percentage"":0.022806},{""region"":""Basse-Normandie"",""percentage"":0.023054},{""region"":""Auvergne"",""percentage"":0.019831},{""region"":""\u00cele-de-France"",""percentage"":0.131135}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",fr
1566405210675398,21254500749,"Rassemblement National",2024-11-16,2024-11-16,,"Rassemblement National","🔴 L'outrance du parquet de Paris, sans nuance ni considération pour la vie politique, vise à faire taire Marine Le Pen !

Refusons cette ingérence qui menace la démocratie et défendons la voix de millions de Français !

#JeSoutiensMarine : signez ▶️ https://rassemblementnational.fr/petition/defendez-la-democratie-soutenez-marine",,rassemblementnational.fr,,"lower_bound: 2000, upper_bound: 2999","lower_bound: 0, upper_bound: 99",EUR,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.00247},{""age"":""18-24"",""gender"":""male"",""percentage"":0.012352},{""age"":""25-34"",""gender"":""female"",""percentage"":0.02915},{""age"":""25-34"",""gender"":""male"",""percentage"":0.061265},{""age"":""35-44"",""gender"":""female"",""percentage"":0.043478},{""age"":""35-44"",""gender"":""male"",""percentage"":0.075099},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000494},{""age"":""45-54"",""gender"":""female"",""percentage"":0.059783},{""age"":""45-54"",""gender"":""male"",""percentage"":0.091403},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000988},{""age"":""55-64"",""gender"":""female"",""percentage"":0.117589},{""age"":""55-64"",""gender"":""male"",""percentage"":0.123024},{""age"":""65+"",""gender"":""female"",""percentage"":0.231225},{""age"":""65+"",""gender"":""male"",""percentage"":0.151186},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000494}","{""region"":""Alsace"",""percentage"":0.031605},{""region"":""Limousin"",""percentage"":0.008395},{""region"":""Rh\u00f4ne-Alpes"",""percentage"":0.069136},{""region"":""Provence-Alpes-C\u00f4te d'Azur"",""percentage"":0.117531},{""region"":""Poitou-Charentes"",""percentage"":0.02716},{""region"":""Picardie"",""percentage"":0.038025},{""region"":""Pays de la Loire"",""percentage"":0.032593},{""region"":""Nord-Pas-de-Calais"",""percentage"":0.108642},{""region"":""Midi-Pyr\u00e9n\u00e9es"",""percentage"":0.032593},{""region"":""Lorraine"",""percentage"":0.051852},{""region"":""Languedoc-Roussillon"",""percentage"":0.058765},{""region"":""Aquitaine"",""percentage"":0.053333},{""region"":""Haute-Normandie"",""percentage"":0.032099},{""region"":""Franche-Comt\u00e9"",""percentage"":0.014815},{""region"":""Corse"",""percentage"":0.005926},{""region"":""Champagne-Ardenne"",""percentage"":0.024198},{""region"":""Centre"",""percentage"":0.042469},{""region"":""Bretagne"",""percentage"":0.028642},{""region"":""Bourgogne"",""percentage"":0.030617},{""region"":""Basse-Normandie"",""percentage"":0.02716},{""region"":""Auvergne"",""percentage"":0.017284},{""region"":""\u00cele-de-France"",""percentage"":0.14716}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",fr
750699657252298,21254500749,"Rassemblement National",2024-11-16,2024-11-16,,"Rassemblement National","🔴 L'outrance du parquet de Paris, sans nuance ni considération pour la vie politique, vise à faire taire Marine Le Pen !

Refusons cette ingérence qui menace la démocratie et défendons la voix de millions de Français !

#JeSoutiensMarine : signez ▶️ https://rassemblementnational.fr/petition/defendez-la-democratie-soutenez-marine",,rassemblementnational.fr,,"lower_bound: 3000, upper_bound: 3999","lower_bound: 0, upper_bound: 99",EUR,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.002436},{""age"":""45-54"",""gender"":""male"",""percentage"":0.087713},{""age"":""65+"",""gender"":""male"",""percentage"":0.183084},{""age"":""65+"",""gender"":""female"",""percentage"":0.270101},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002088},{""age"":""55-64"",""gender"":""male"",""percentage"":0.168813},{""age"":""55-64"",""gender"":""female"",""percentage"":0.136095},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001392},{""age"":""45-54"",""gender"":""female"",""percentage"":0.049078},{""age"":""18-24"",""gender"":""male"",""percentage"":0.004177},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000696},{""age"":""35-44"",""gender"":""male"",""percentage"":0.042116},{""age"":""35-44"",""gender"":""female"",""percentage"":0.019492},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001392},{""age"":""25-34"",""gender"":""male"",""percentage"":0.022276},{""age"":""25-34"",""gender"":""female"",""percentage"":0.005569},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.003481}","{""region"":""Alsace"",""percentage"":0.029851},{""region"":""Limousin"",""percentage"":0.012149},{""region"":""Rh\u00f4ne-Alpes"",""percentage"":0.075668},{""region"":""Provence-Alpes-C\u00f4te d'Azur"",""percentage"":0.123915},{""region"":""Poitou-Charentes"",""percentage"":0.032975},{""region"":""Picardie"",""percentage"":0.048941},{""region"":""Pays de la Loire"",""percentage"":0.031586},{""region"":""Nord-Pas-de-Calais"",""percentage"":0.099618},{""region"":""Midi-Pyr\u00e9n\u00e9es"",""percentage"":0.037487},{""region"":""Lorraine"",""percentage"":0.052759},{""region"":""Languedoc-Roussillon"",""percentage"":0.065602},{""region"":""Aquitaine"",""percentage"":0.051371},{""region"":""Haute-Normandie"",""percentage"":0.040611},{""region"":""Franche-Comt\u00e9"",""percentage"":0.019785},{""region"":""Corse"",""percentage"":0.007289},{""region"":""Champagne-Ardenne"",""percentage"":0.024644},{""region"":""Centre"",""percentage"":0.041999},{""region"":""Bretagne"",""percentage"":0.030892},{""region"":""Bourgogne"",""percentage"":0.030892},{""region"":""Basse-Normandie"",""percentage"":0.024991},{""region"":""Auvergne"",""percentage"":0.014231},{""region"":""\u00cele-de-France"",""percentage"":0.102742}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",fr
